timestamp(ms),solenoid_value,raw_hall_analog,filtered_hall_analog,Distance,
"358.277","233","58","517","3",
"358.286","233","59","517","3",
"358.295","233","56","517","3",
"358.305","233","58","517","3",
"358.315","233","55","517","3",
"358.325","233","57","517","3",
"358.334","233","59","517","3",
"358.343","233","56","517","3",
"358.353","234","58","517","3",
"358.363","234","57","517","3",
"358.372","234","57","517","3",
"358.382","234","59","517","3",
"358.391","234","56","517","3",
"358.402","234","58","517","3",
"358.411","234","59","517","3",
"358.42","234","56","517","3",
"358.43","234","58","517","3",
"358.439","234","56","517","3",
"358.449","235","57","517","3",
"358.459","235","59","517","3",
"358.468","235","57","517","3",
"358.478","235","58","517","3",
"358.488","235","60","517","3",
"358.497","235","57","517","3",
"358.507","235","59","517","3",
"358.516","235","56","517","3",
"358.526","235","58","517","3",
"358.536","235","59","517","3",
"358.545","236","57","516","3.17",
"358.555","236","59","516","3.17",
"358.564","236","60","516","3.17",
"358.574","236","58","516","3.17",
"358.584","236","60","516","3.17",
"358.593","236","57","516","3.17",
"358.602","236","59","516","3.17",
"358.612","236","60","516","3.17",
"358.622","236","57","516","3.17",
"358.632","236","59","516","3.17",
"358.641","237","59","516","3.17",
"358.65","237","59","517","3",
"358.661","237","61","517","3",
"358.67","237","58","517","3",
"358.68","237","59","517","3",
"358.689","237","61","517","3",
"358.699","237","59","517","3",
"358.709","237","60","517","3",
"358.718","237","57","517","3",
"358.727","237","59","518","2.88",
"358.737","238","61","517","3",
"358.747","238","58","517","3",
"358.757","238","60","517","3",
"358.766","238","61","517","3",
"358.775","238","59","517","3",
"358.786","238","61","517","3",
"358.795","238","58","517","3",
"358.805","238","60","517","3",
"358.814","238","61","517","3",
"358.823","238","58","517","3",
"358.834","239","61","516","3.17",
"358.843","239","61","516","3.17",
"358.852","239","60","516","3.17",
"358.862","239","61","516","3.17",
"358.872","239","59","516","3.17",
"358.882","239","60","516","3.17",
"358.891","239","62","516","3.17",
"358.9","239","59","516","3.17",
"358.91","239","61","516","3.17",
"358.92","239","59","516","3.17",
"358.929","240","60","516","3.17",
"358.939","240","62","516","3.17",
"358.948","240","60","516","3.17",
"358.959","240","61","516","3.17",
"358.968","240","62","516","3.17",
"358.977","240","61","516","3.17",
"358.987","240","62","516","3.17",
"358.996","240","59","516","3.17",
"359.007","240","61","517","3",
"359.016","240","62","517","3",
"359.025","241","61","517","3",
"359.035","241","62","517","3",
"359.045","241","63","517","3",
"359.054","241","61","517","3",
"359.064","241","62","517","3",
"359.073","241","60","517","3",
"359.084","241","62","517","3",
"359.093","241","63","517","3",
"359.102","241","61","517","3",
"359.112","241","62","517","3",
"359.121","242","62","516","3.17",
"359.131","242","62","516","3.17",
"359.141","242","63","516","3.17",
"359.15","242","61","516","3.17",
"359.16","242","62","516","3.17",
"359.17","242","63","516","3.17",
"359.179","242","61","516","3.17",
"359.189","242","63","516","3.17",
"359.198","242","61","516","3.17",
"359.207","242","62","516","3.17",
"359.218","243","63","515","3.33",
"359.227","243","62","515","3.33",
"359.237","243","63","515","3.33",
"359.246","243","64","515","3.33",
"359.256","243","62","515","3.33",
"359.266","243","63","515","3.33",
"359.275","243","62","516","3.17",
"359.285","243","63","516","3.17",
"359.294","243","63","516","3.17",
"359.304","243","62","516","3.17",
"359.314","244","63","516","3.17",
"359.323","244","64","516","3.17",
"359.332","244","63","516","3.17",
"359.343","244","64","516","3.17",
"359.352","244","62","516","3.17",
"359.362","244","63","516","3.17",
"359.371","244","64","516","3.17",
"359.38","244","63","516","3.17",
"359.391","244","63","516","3.17",
"359.4","244","63","516","3.17",
"359.409","245","64","515","3.33",
"359.419","245","64","515","3.33",
"359.429","245","63","515","3.33",
"359.439","245","64","515","3.33",
"359.448","245","65","515","3.33",
"359.457","245","63","515","3.33",
"359.468","245","64","515","3.33",
"359.477","245","63","516","3.17",
"359.487","245","64","516","3.17",
"359.496","245","64","516","3.17",
"359.505","246","63","515","3.33",
"359.516","246","64","515","3.33",
"359.525","246","65","515","3.33",
"359.534","246","64","515","3.33",
"359.544","246","65","515","3.33",
"359.554","246","63","515","3.33",
"359.564","246","64","515","3.33",
"359.573","246","65","515","3.33",
"359.582","246","64","515","3.33",
"359.592","246","65","515","3.33",
"359.602","247","66","514","3.5",
"359.611","247","65","514","3.5",
"359.621","247","65","514","3.5",
"359.63","247","64","514","3.5",
"359.641","247","65","514","3.5",
"359.65","247","65","515","3.33",
"359.659","247","64","515","3.33",
"359.669","247","65","515","3.33",
"359.678","247","64","515","3.33",
"359.688","247","65","515","3.33",
"359.698","248","66","515","3.33",
"359.707","248","65","515","3.33",
"359.717","248","66","515","3.33",
"359.727","248","66","515","3.33",
"359.736","248","65","515","3.33",
"359.746","248","66","515","3.33",
"359.755","248","65","515","3.33",
"359.766","248","65","515","3.33",
"359.775","248","66","515","3.33",
"359.784","248","65","516","3.17",
"359.794","249","66","515","3.33",
"359.803","249","67","515","3.33",
"359.813","249","66","515","3.33",
"359.823","249","66","515","3.33",
"359.832","249","66","515","3.33",
"359.842","249","66","515","3.33",
"359.852","249","66","515","3.33",
"359.861","249","66","515","3.33",
"359.871","249","66","515","3.33",
"359.88","249","66","515","3.33",
"359.889","250","66","514","3.5",
"359.9","250","67","514","3.5",
"359.909","250","66","514","3.5",
"359.919","250","66","515","3.33",
"359.928","250","67","515","3.33",
"359.938","250","66","515","3.33",
"359.948","250","67","515","3.33",
"359.957","250","67","515","3.33",
"359.966","250","67","515","3.33",
"359.976","250","67","515","3.33",
"359.986","251","66","514","3.5",
"359.996","251","67","514","3.5",
"360.005","251","68","514","3.5",
"360.014","251","67","514","3.5",
"360.025","251","67","514","3.5",
"360.034","251","67","514","3.5",
"360.044","251","67","514","3.5",
"360.053","251","68","514","3.5",
"360.062","251","67","514","3.5",
"360.073","251","67","514","3.5",
"360.082","252","68","514","3.5",
"360.092","252","68","514","3.5",
"360.101","252","68","514","3.5",
"360.111","252","67","514","3.5",
"360.121","252","68","514","3.5",
"360.13","252","68","515","3.33",
"360.139","252","68","515","3.33",
"360.15","252","68","515","3.33",
"360.159","252","68","515","3.33",
"360.169","252","67","515","3.33",
"360.178","253","68","514","3.5",
"360.187","253","68","514","3.5",
"360.198","253","68","514","3.5",
"360.207","253","68","514","3.5",
"360.216","253","68","514","3.5",
"360.226","253","68","514","3.5",
"360.236","253","68","514","3.5",
"360.246","253","68","514","3.5",
"360.255","253","68","515","3.33",
"360.264","253","68","515","3.33",
"360.274","254","69","514","3.5",
"360.284","254","69","514","3.5",
"360.293","254","68","514","3.5",
"360.303","254","69","514","3.5",
"360.312","254","68","514","3.5",
"360.323","254","69","514","3.5",
"360.332","254","69","514","3.5",
"360.341","254","69","514","3.5",
"360.351","254","69","514","3.5",
"360.36","254","69","514","3.5",
"360.371","255","69","513","4",
"360.38","254","69","514","3.5",
"360.389","254","69","514","3.5",
"360.399","254","69","514","3.5",
"360.409","254","69","514","3.5",
"360.418","254","69","514","3.5",
"360.428","254","69","514","3.5",
"360.437","254","69","514","3.5",
"360.448","254","69","514","3.5",
"360.457","254","69","514","3.5",
"360.466","254","69","514","3.5",
"360.476","253","68","515","3.33",
"360.485","253","68","515","3.33",
"360.495","253","68","515","3.33",
"360.505","253","68","515","3.33",
"360.514","253","68","515","3.33",
"360.524","253","68","515","3.33",
"360.534","253","69","515","3.33",
"360.543","253","68","515","3.33",
"360.553","253","68","515","3.33",
"360.562","253","69","515","3.33",
"360.572","252","68","516","3.17",
"360.582","252","68","516","3.17",
"360.591","252","68","516","3.17",
"360.601","252","68","516","3.17",
"360.61","252","68","516","3.17",
"360.62","252","68","516","3.17",
"360.63","252","68","516","3.17",
"360.639","252","68","516","3.17",
"360.649","252","68","516","3.17",
"360.658","252","68","516","3.17",
"360.668","251","67","516","3.17",
"360.678","251","67","516","3.17",
"360.687","251","67","516","3.17",
"360.696","251","67","516","3.17",
"360.707","251","67","516","3.17",
"360.716","251","67","516","3.17",
"360.726","251","67","516","3.17",
"360.735","251","67","516","3.17",
"360.744","251","67","516","3.17",
"360.755","251","67","516","3.17",
"360.764","250","67","517","3",
"360.774","250","66","516","3.17",
"360.783","250","67","516","3.17",
"360.793","250","67","516","3.17",
"360.803","250","67","516","3.17",
"360.812","250","68","516","3.17",
"360.821","250","66","516","3.17",
"360.832","250","67","516","3.17",
"360.841","250","67","516","3.17",
"360.85","250","66","516","3.17",
"360.86","249","67","517","3",
"360.869","249","66","516","3.17",
"360.88","249","67","516","3.17",
"360.889","249","67","516","3.17",
"360.898","249","66","516","3.17",
"360.908","249","67","516","3.17",
"360.918","249","66","516","3.17",
"360.928","249","66","516","3.17",
"360.937","249","67","516","3.17",
"360.946","249","66","516","3.17",
"360.956","248","66","517","3",
"360.966","248","67","517","3",
"360.975","248","65","517","3",
"360.985","248","66","517","3",
"360.994","248","65","517","3",
"361.005","248","66","517","3",
"361.014","248","67","517","3",
"361.023","248","65","517","3",
"361.033","248","66","517","3",
"361.042","248","66","517","3",
"361.052","247","65","517","3",
"361.062","247","66","517","3",
"361.071","247","64","517","3",
"361.081","247","65","517","3",
"361.091","247","66","517","3",
"361.1","247","65","516","3.17",
"361.11","247","65","516","3.17",
"361.119","247","65","516","3.17",
"361.128","247","65","516","3.17",
"361.139","247","66","516","3.17",
"361.148","246","64","517","3",
"361.158","246","65","517","3",
"361.167","246","66","517","3",
"361.177","246","64","517","3",
"361.187","246","65","517","3",
"361.196","246","64","517","3",
"361.206","246","65","517","3",
"361.216","246","65","517","3",
"361.225","246","64","517","3",
"361.235","246","65","517","3",
"361.244","245","65","518","2.88",
"361.253","245","64","518","2.88",
"361.264","245","64","518","2.88",
"361.273","245","63","517","3",
"361.283","245","64","517","3",
"361.292","245","65","517","3",
"361.302","245","63","517","3",
"361.312","245","64","517","3",
"361.321","245","65","517","3",
"361.33","245","64","517","3",
"361.34","244","64","518","2.88",
"361.35","244","63","518","2.88",
"361.36","244","63","518","2.88",
"361.369","244","64","518","2.88",
"361.378","244","63","518","2.88",
"361.389","244","64","518","2.88",
"361.398","244","63","518","2.88",
"361.407","244","63","518","2.88",
"361.417","244","64","518","2.88",
"361.426","244","63","517","3",
"361.437","243","63","517","3",
"361.446","243","64","517","3",
"361.455","243","63","517","3",
"361.465","243","64","517","3",
"361.475","243","61","517","3",
"361.485","243","63","517","3",
"361.494","243","64","517","3",
"361.503","243","62","517","3",
"361.513","243","63","517","3",
"361.523","243","64","517","3",
"361.532","242","62","518","2.88",
"361.542","242","63","518","2.88",
"361.551","242","61","518","2.88",
"361.562","242","63","518","2.88",
"361.571","242","63","518","2.88",
"361.58","242","61","518","2.88",
"361.59","242","63","518","2.88",
"361.6","242","62","517","3",
"361.609","242","62","517","3",
"361.619","242","63","517","3",
"361.628","241","61","518","2.88",
"361.638","241","62","518","2.88",
"361.648","241","63","518","2.88",
"361.657","241","61","518","2.88",
"361.667","241","62","518","2.88",
"361.676","241","61","518","2.88",
"361.687","241","62","518","2.88",
"361.696","241","63","518","2.88",
"361.705","241","61","518","2.88",
"361.715","241","62","518","2.88",
"361.724","240","63","518","2.88",
"361.734","240","61","518","2.88",
"361.744","240","62","518","2.88",
"361.753","240","60","518","2.88",
"361.763","240","61","518","2.88",
"361.773","240","62","518","2.88",
"361.782","240","60","518","2.88",
"361.792","240","61","518","2.88",
"361.801","240","62","518","2.88",
"361.81","240","61","518","2.88",
"361.821","239","62","519","2.75",
"361.83","239","59","518","2.88",
"361.84","239","61","518","2.88",
"361.849","239","62","518","2.88",
"361.859","239","60","518","2.88",
"361.869","239","61","518","2.88",
"361.878","239","60","518","2.88",
"361.887","239","60","518","2.88",
"361.897","239","62","518","2.88",
"361.907","239","59","518","2.88",
"361.917","238","61","519","2.75",
"361.926","238","61","519","2.75",
"361.935","238","60","519","2.75",
"361.946","238","61","519","2.75",
"361.955","238","58","518","2.88",
"361.965","238","60","518","2.88",
"361.974","238","61","518","2.88",
"361.984","238","59","518","2.88",
"361.994","238","61","518","2.88",
"362.003","238","61","518","2.88",
"362.012","237","59","519","2.75",
"362.022","237","61","519","2.75",
"362.032","237","58","519","2.75",
"362.042","237","59","519","2.75",
"362.051","237","61","519","2.75",
"362.06","237","58","519","2.75",
"362.071","237","60","519","2.75",
"362.08","237","59","519","2.75",
"362.089","237","59","519","2.75",
"362.099","237","60","519","2.75",
"362.108","236","58","519","2.75",
"362.119","236","60","519","2.75",
"362.128","236","61","519","2.75",
"362.137","236","58","519","2.75",
"362.147","236","59","519","2.75",
"362.157","236","57","518","2.88",
"362.167","236","59","518","2.88",
"362.176","236","60","518","2.88",
"362.185","236","58","518","2.88",
"362.195","236","59","518","2.88",
"362.205","235","61","519","2.75",
"362.214","235","58","519","2.75",
"362.224","235","60","519","2.75",
"362.233","235","57","519","2.75",
